complaint_id,created_date,closed_date,category,subcategory,status,zone_id,latitude,longitude,severity,resolution_days,description
CMP-001785,2025-03-17T19:37:00,2025-03-22T19:37:00,water,discolored,closed,Z09,17.355158,78.490178,3,5,water issue reported near Lakeview
CMP-001786,2025-03-17T13:16:00,2025-03-18T13:16:00,streetlight,flickering,closed,Z09,17.329221,78.409549,2,9,streetlight issue reported near Lakeview
CMP-001787,2025-03-17T17:41:00,2025-03-29T17:41:00,sanitation,sewer_backup,closed,Z07,17.349835,78.420722,5,12,sanitation issue reported near Old Town
CMP-001788,2025-03-17T01:44:00,2025-03-22T01:44:00,pothole,alley,closed,Z15,17.452337,78.495786,4,5,pothole issue reported near Central Park
CMP-001789,2025-03-17T06:18:00,2025-03-18T06:18:00,water,leak,closed,Z14,17.326382,78.555549,3,1,water issue reported near Hilltop
CMP-001790,2025-03-17T13:54:00,2025-03-18T13:54:00,pothole,major_road,closed,Z04,17.329676,78.522188,1,1,pothole issue reported near South Market
CMP-001791,2025-03-17T23:55:00,2025-03-20T23:55:00,trash,hazardous,closed,Z01,17.366664,78.478696,1,3,trash issue reported near Downtown Core
CMP-001792,2025-03-17T06:21:00,2025-03-23T06:21:00,water,no_water,closed,Z08,17.492768,78.511075,3,6,water issue reported near Tech Park
CMP-001793,2025-03-17T18:39:00,2025-03-22T18:39:00,noise,nightlife,closed,Z15,17.337831,78.539153,2,5,noise issue reported near Central Park
CMP-001794,2025-03-17T07:59:00,2025-03-23T07:59:00,noise,construction,closed,Z06,17.477004,78.459325,2,6,noise issue reported near Riverside
CMP-001795,2025-03-17T23:08:00,2025-03-27T23:08:00,streetlight,flickering,closed,Z03,17.353025,78.441582,5,15,streetlight issue reported near East Junction
CMP-001796,2025-03-17T18:26:00,2025-03-22T18:26:00,pothole,alley,closed,Z01,17.456286,78.508054,2,5,pothole issue reported near Downtown Core
CMP-001797,2025-03-17T20:20:00,2025-03-26T20:20:00,pothole,alley,closed,Z01,17.450653,78.591853,4,9,pothole issue reported near Downtown Core
CMP-001798,2025-03-17T20:42:00,2025-03-18T20:42:00,streetlight,missing,closed,Z14,17.312882,78.452699,4,1,streetlight issue reported near Hilltop
CMP-001799,2025-03-17T07:34:00,2025-03-19T07:34:00,pothole,highway,closed,Z04,17.384425,78.467668,5,14,pothole issue reported near South Market
CMP-001800,2025-03-17T05:12:00,2025-03-19T05:12:00,noise,traffic,closed,Z12,17.424722,78.446755,4,2,noise issue reported near Harbour Point
CMP-001801,2025-03-17T18:06:00,,streetlight,flickering,open,Z01,17.350728,78.493689,3,,streetlight issue reported near Downtown Core
CMP-001802,2025-03-18T14:23:00,2025-04-09T14:23:00,sanitation,odor,closed,Z11,17.471181,78.428399,4,22,sanitation issue reported near Greenfield
CMP-001803,2025-03-18T10:15:00,2025-03-23T10:15:00,noise,traffic,closed,Z09,17.31121,78.588312,3,5,noise issue reported near Lakeview
CMP-001804,2025-03-18T17:49:00,2025-03-27T17:49:00,streetlight,flickering,closed,Z14,17.346998,78.443357,4,10,streetlight issue reported near Hilltop
CMP-001805,2025-03-18T17:18:00,2025-03-18T17:18:00,sanitation,sewer_backup,closed,Z14,17.318173,78.54354,5,0,sanitation issue reported near Hilltop
CMP-001806,2025-03-18T01:56:00,,streetlight,pole_damaged,open,Z10,17.483258,78.451789,2,,streetlight issue reported near Industrial Zone
CMP-001807,2025-03-18T15:41:00,2025-03-20T15:41:00,trash,missed_pickup,closed,Z07,17.42446,78.566481,2,2,trash issue reported near Old Town
CMP-001808,2025-03-18T11:40:00,2025-03-20T11:40:00,streetlight,pole_damaged,closed,Z14,17.330817,78.535528,2,2,streetlight issue reported near Hilltop
CMP-001809,2025-03-18T10:38:00,2025-04-11T10:38:00,sanitation,odor,closed,Z03,17.378841,78.506755,5,24,sanitation issue reported near East Junction
CMP-001810,2025-03-18T07:31:00,2025-03-24T07:31:00,sanitation,odor,closed,Z04,17.414681,78.588098,3,6,sanitation issue reported near South Market
CMP-001811,2025-03-18T01:07:00,2025-03-18T01:07:00,streetlight,missing,closed,Z02,17.496504,78.51056,2,0,streetlight issue reported near North Hills
CMP-001812,2025-03-18T02:29:00,,sanitation,odor,open,Z09,17.35827,78.407211,4,,sanitation issue reported near Lakeview
CMP-001813,2025-03-18T18:39:00,2025-03-19T18:39:00,sanitation,sewer_backup,closed,Z15,17.398798,78.434533,3,1,sanitation issue reported near Central Park
CMP-001814,2025-03-18T23:16:00,2025-03-24T23:16:00,streetlight,pole_damaged,closed,Z14,17.336358,78.404293,5,6,streetlight issue reported near Hilltop
CMP-001815,2025-03-18T08:37:00,2025-03-25T08:37:00,streetlight,broken,closed,Z05,17.438471,78.563291,3,7,streetlight issue reported near West Gate
CMP-001816,2025-03-18T14:56:00,2025-03-20T14:56:00,streetlight,missing,closed,Z15,17.400441,78.503713,2,2,streetlight issue reported near Central Park
CMP-001817,2025-03-18T00:17:00,2025-03-19T00:17:00,trash,hazardous,closed,Z09,17.453191,78.536871,5,3,trash issue reported near Lakeview
CMP-001818,2025-03-18T21:28:00,2025-03-31T21:28:00,pothole,residential_street,closed,Z09,17.379452,78.526932,5,13,pothole issue reported near Lakeview
CMP-001819,2025-03-18T13:14:00,2025-03-29T13:14:00,streetlight,flickering,closed,Z03,17.332004,78.471739,4,11,streetlight issue reported near East Junction
CMP-001820,2025-03-18T12:22:00,2025-03-26T12:22:00,streetlight,flickering,closed,Z01,17.305555,78.473777,2,8,streetlight issue reported near Downtown Core
CMP-001821,2025-03-18T02:20:00,2025-03-29T02:20:00,sanitation,sewer_backup,closed,Z15,17.330327,78.463549,2,11,sanitation issue reported near Central Park
CMP-001822,2025-03-19T21:46:00,2025-03-20T21:46:00,sanitation,odor,closed,Z09,17.334472,78.524485,2,1,sanitation issue reported near Lakeview
CMP-001823,2025-03-19T01:27:00,2025-03-27T01:27:00,water,main_break,closed,Z10,17.429261,78.510245,5,8,water issue reported near Industrial Zone
CMP-001824,2025-03-19T01:02:00,2025-03-25T01:02:00,pothole,residential_street,closed,Z03,17.440874,78.431407,2,6,pothole issue reported near East Junction
CMP-001825,2025-03-19T05:50:00,2025-04-05T05:50:00,sanitation,sewer_backup,closed,Z01,17.442246,78.507665,5,19,sanitation issue reported near Downtown Core
CMP-001826,2025-03-19T12:19:00,,noise,construction,open,Z08,17.406168,78.452429,3,,noise issue reported near Tech Park
CMP-001827,2025-03-19T09:48:00,,trash,hazardous,open,Z01,17.335532,78.585614,3,,trash issue reported near Downtown Core
CMP-001828,2025-03-19T07:53:00,2025-03-28T07:53:00,noise,industrial,closed,Z06,17.427561,78.456354,3,9,noise issue reported near Riverside
CMP-001829,2025-03-19T03:38:00,2025-03-28T03:38:00,noise,construction,closed,Z12,17.422103,78.542972,4,9,noise issue reported near Harbour Point
CMP-001830,2025-03-19T06:11:00,2025-03-20T06:11:00,noise,construction,closed,Z13,17.309094,78.432619,2,5,noise issue reported near University District
CMP-001831,2025-03-19T03:18:00,2025-03-29T03:18:00,water,main_break,closed,Z08,17.31801,78.57254,4,10,water issue reported near Tech Park
CMP-001832,2025-03-19T19:39:00,2025-03-19T19:39:00,noise,construction,closed,Z03,17.430338,78.502737,3,0,noise issue reported near East Junction
CMP-001833,2025-03-19T01:14:00,2025-03-20T01:14:00,streetlight,flickering,closed,Z02,17.441246,78.412478,3,7,streetlight issue reported near North Hills
CMP-001834,2025-03-19T17:21:00,2025-03-26T17:21:00,water,low_pressure,closed,Z15,17.474594,78.40077,4,8,water issue reported near Central Park
CMP-001835,2025-03-19T16:57:00,2025-03-31T16:57:00,sanitation,drain_clogged,closed,Z01,17.484981,78.56849,4,12,sanitation issue reported near Downtown Core
CMP-001836,2025-03-19T01:03:00,2025-04-03T01:03:00,trash,hazardous,closed,Z03,17.332803,78.491478,4,19,trash issue reported near East Junction
CMP-001837,2025-03-19T05:54:00,2025-03-21T05:54:00,noise,industrial,closed,Z15,17.434635,78.576553,4,2,noise issue reported near Central Park
CMP-001838,2025-03-19T02:32:00,2025-03-27T02:32:00,streetlight,pole_damaged,closed,Z03,17.335407,78.490975,5,8,streetlight issue reported near East Junction
CMP-001839,2025-03-19T03:00:00,2025-03-25T03:00:00,streetlight,flickering,closed,Z06,17.340225,78.445122,3,6,streetlight issue reported near Riverside
CMP-001840,2025-03-19T23:14:00,2025-03-30T23:14:00,trash,hazardous,closed,Z03,17.447435,78.545665,4,11,trash issue reported near East Junction
CMP-001841,2025-03-19T23:44:00,2025-03-31T23:44:00,pothole,major_road,closed,Z08,17.430129,78.484498,3,12,pothole issue reported near Tech Park
CMP-001842,2025-03-19T20:57:00,2025-04-01T20:57:00,sanitation,sewer_backup,closed,Z11,17.47126,78.562644,4,13,sanitation issue reported near Greenfield
CMP-001843,2025-03-19T14:38:00,2025-03-21T14:38:00,streetlight,broken,closed,Z12,17.370469,78.518684,3,2,streetlight issue reported near Harbour Point
CMP-001844,2025-03-19T17:44:00,2025-03-25T17:44:00,trash,hazardous,closed,Z13,17.335639,78.535111,3,6,trash issue reported near University District
CMP-001845,2025-03-19T11:44:00,2025-03-26T11:44:00,sanitation,manhole_overflow,closed,Z13,17.414949,78.41884,2,7,sanitation issue reported near University District
CMP-001846,2025-03-19T05:21:00,2025-03-29T05:21:00,trash,overflow_bin,closed,Z09,17.434232,78.525655,4,10,trash issue reported near Lakeview
CMP-001847,2025-03-19T18:55:00,2025-03-26T18:55:00,pothole,alley,closed,Z12,17.38461,78.597693,4,7,pothole issue reported near Harbour Point
CMP-001848,2025-03-19T19:25:00,,water,main_break,open,Z01,17.410649,78.519058,3,,water issue reported near Downtown Core
CMP-001849,2025-03-19T17:22:00,2025-03-21T17:22:00,water,main_break,closed,Z11,17.490722,78.438708,3,2,water issue reported near Greenfield
CMP-001850,2025-03-19T03:26:00,2025-03-22T03:26:00,trash,hazardous,closed,Z13,17.403798,78.525983,4,3,trash issue reported near University District
CMP-001851,2025-03-20T17:06:00,2025-03-27T17:06:00,noise,nightlife,closed,Z11,17.358003,78.401975,3,7,noise issue reported near Greenfield
CMP-001852,2025-03-20T00:20:00,2025-03-26T00:20:00,trash,missed_pickup,closed,Z03,17.332805,78.427908,4,11,trash issue reported near East Junction
CMP-001853,2025-03-20T17:38:00,2025-03-25T17:38:00,noise,nightlife,closed,Z01,17.371714,78.420875,3,5,noise issue reported near Downtown Core
CMP-001854,2025-03-20T18:35:00,2025-03-27T18:35:00,streetlight,broken,closed,Z01,17.365976,78.461024,4,11,streetlight issue reported near Downtown Core
CMP-001855,2025-03-20T23:30:00,2025-03-24T23:30:00,trash,hazardous,closed,Z08,17.49685,78.447312,3,4,trash issue reported near Tech Park
CMP-001856,2025-03-20T11:58:00,,streetlight,flickering,open,Z14,17.309185,78.468983,3,,streetlight issue reported near Hilltop
CMP-001857,2025-03-20T18:56:00,2025-03-27T18:56:00,noise,nightlife,closed,Z12,17.377481,78.419418,3,7,noise issue reported near Harbour Point
CMP-001858,2025-03-20T14:34:00,2025-03-22T14:34:00,water,discolored,closed,Z12,17.386399,78.513896,2,2,water issue reported near Harbour Point
CMP-001859,2025-03-20T00:41:00,2025-04-03T00:41:00,trash,missed_pickup,closed,Z12,17.306246,78.526205,5,16,trash issue reported near Harbour Point
CMP-001860,2025-03-20T03:03:00,2025-03-28T03:03:00,streetlight,missing,closed,Z06,17.360603,78.593786,4,15,streetlight issue reported near Riverside
CMP-001861,2025-03-20T12:30:00,2025-03-31T12:30:00,streetlight,pole_damaged,closed,Z09,17.4637,78.474845,5,11,streetlight issue reported near Lakeview
CMP-001862,2025-03-20T04:07:00,2025-03-27T04:07:00,water,leak,closed,Z15,17.419471,78.574449,3,7,water issue reported near Central Park
CMP-001863,2025-03-20T05:11:00,,streetlight,flickering,open,Z05,17.343091,78.52704,3,,streetlight issue reported near West Gate
CMP-001864,2025-03-20T09:30:00,2025-03-30T09:30:00,sanitation,manhole_overflow,closed,Z04,17.436947,78.465136,4,10,sanitation issue reported near South Market
CMP-001865,2025-03-20T05:06:00,2025-03-28T05:06:00,trash,missed_pickup,closed,Z04,17.39782,78.416367,3,8,trash issue reported near South Market
CMP-001866,2025-03-20T06:06:00,2025-03-24T06:06:00,streetlight,broken,closed,Z04,17.300665,78.449827,4,4,streetlight issue reported near South Market
CMP-001867,2025-03-20T02:59:00,2025-03-30T02:59:00,streetlight,flickering,closed,Z10,17.426661,78.492663,5,10,streetlight issue reported near Industrial Zone
CMP-001868,2025-03-20T20:34:00,2025-03-21T20:34:00,streetlight,missing,closed,Z06,17.411137,78.542473,2,1,streetlight issue reported near Riverside
CMP-001869,2025-03-20T18:42:00,2025-03-23T18:42:00,water,discolored,closed,Z08,17.320281,78.423131,2,3,water issue reported near Tech Park
CMP-001870,2025-03-20T02:28:00,,trash,missed_pickup,open,Z05,17.405819,78.527346,3,,trash issue reported near West Gate
CMP-001871,2025-03-20T14:29:00,2025-03-23T14:29:00,water,low_pressure,closed,Z04,17.371324,78.428229,2,3,water issue reported near South Market
CMP-001872,2025-03-20T23:18:00,2025-03-24T23:18:00,noise,industrial,closed,Z13,17.323816,78.516116,4,17,noise issue reported near University District
CMP-001873,2025-03-20T09:54:00,2025-03-26T09:54:00,sanitation,sewer_backup,closed,Z13,17.344449,78.424962,3,6,sanitation issue reported near University District
CMP-001874,2025-03-21T22:12:00,2025-03-29T22:12:00,noise,traffic,closed,Z01,17.385425,78.407487,4,10,noise issue reported near Downtown Core
CMP-001875,2025-03-21T17:04:00,2025-03-31T17:04:00,noise,construction,closed,Z07,17.357048,78.51097,4,10,noise issue reported near Old Town
CMP-001876,2025-03-21T05:07:00,2025-03-27T05:07:00,streetlight,pole_damaged,closed,Z05,17.365343,78.532179,2,6,streetlight issue reported near West Gate
CMP-001877,2025-03-21T16:03:00,2025-03-25T16:03:00,water,no_water,closed,Z11,17.337598,78.455843,3,8,water issue reported near Greenfield
CMP-001878,2025-03-21T12:59:00,2025-03-27T12:59:00,noise,industrial,closed,Z07,17.41777,78.413061,3,7,noise issue reported near Old Town
CMP-001879,2025-03-21T04:37:00,2025-03-29T04:37:00,water,no_water,closed,Z04,17.352399,78.581207,4,8,water issue reported near South Market
CMP-001880,2025-03-21T22:02:00,,pothole,highway,open,Z09,17.395938,78.515488,3,,pothole issue reported near Lakeview
CMP-001881,2025-03-21T21:45:00,2025-03-24T21:45:00,trash,hazardous,closed,Z14,17.432714,78.458102,4,10,trash issue reported near Hilltop
CMP-001882,2025-03-21T16:19:00,2025-03-27T16:19:00,water,leak,closed,Z12,17.444839,78.516568,3,6,water issue reported near Harbour Point
CMP-001883,2025-03-21T15:21:00,2025-03-23T15:21:00,noise,construction,closed,Z03,17.468517,78.410268,3,2,noise issue reported near East Junction
CMP-001884,2025-03-21T14:46:00,2025-03-28T14:46:00,streetlight,broken,closed,Z01,17.464,78.459848,4,7,streetlight issue reported near Downtown Core
CMP-001885,2025-03-21T02:29:00,2025-04-06T02:29:00,trash,overflow_bin,closed,Z03,17.485088,78.562177,4,16,trash issue reported near East Junction
CMP-001886,2025-03-21T15:48:00,2025-03-26T15:48:00,water,no_water,closed,Z13,17.496409,78.420962,2,5,water issue reported near University District
CMP-001887,2025-03-21T06:33:00,2025-03-21T06:33:00,streetlight,broken,closed,Z11,17.415624,78.521951,3,0,streetlight issue reported near Greenfield
CMP-001888,2025-03-21T10:36:00,2025-03-22T10:36:00,noise,construction,closed,Z13,17.447578,78.523439,2,4,noise issue reported near University District
CMP-001889,2025-03-21T14:29:00,2025-03-26T14:29:00,sanitation,odor,closed,Z09,17.484922,78.51704,4,7,sanitation issue reported near Lakeview
CMP-001890,2025-03-21T20:53:00,2025-03-24T20:53:00,streetlight,broken,closed,Z13,17.450909,78.492936,3,3,streetlight issue reported near University District
CMP-001891,2025-03-21T04:43:00,2025-03-25T04:43:00,sanitation,drain_clogged,closed,Z01,17.457453,78.415964,4,5,sanitation issue reported near Downtown Core
CMP-001892,2025-03-21T18:30:00,2025-03-29T18:30:00,streetlight,missing,closed,Z15,17.369912,78.44867,3,8,streetlight issue reported near Central Park
CMP-001893,2025-03-21T16:20:00,2025-03-28T16:20:00,noise,construction,closed,Z01,17.308543,78.465548,2,7,noise issue reported near Downtown Core
CMP-001894,2025-03-21T06:25:00,2025-03-24T06:25:00,streetlight,pole_damaged,closed,Z04,17.341128,78.551505,4,4,streetlight issue reported near South Market
CMP-001895,2025-03-21T22:22:00,2025-03-21T22:22:00,streetlight,missing,closed,Z14,17.348399,78.523736,2,0,streetlight issue reported near Hilltop
CMP-001896,2025-03-22T13:05:00,2025-03-26T13:05:00,sanitation,manhole_overflow,closed,Z05,17.390073,78.449262,3,4,sanitation issue reported near West Gate
CMP-001897,2025-03-22T18:31:00,2025-03-24T18:31:00,sanitation,sewer_backup,closed,Z05,17.375966,78.44922,3,2,sanitation issue reported near West Gate
CMP-001898,2025-03-22T07:30:00,2025-04-01T07:30:00,sanitation,sewer_backup,closed,Z09,17.471052,78.50894,4,10,sanitation issue reported near Lakeview
CMP-001899,2025-03-22T13:00:00,2025-03-28T13:00:00,noise,industrial,closed,Z15,17.461448,78.451285,4,9,noise issue reported near Central Park
CMP-001900,2025-03-22T19:44:00,2025-03-28T19:44:00,sanitation,manhole_overflow,closed,Z11,17.426921,78.440948,2,6,sanitation issue reported near Greenfield
CMP-001901,2025-03-22T09:26:00,2025-03-27T09:26:00,trash,missed_pickup,closed,Z13,17.337782,78.512043,3,5,trash issue reported near University District
CMP-001902,2025-03-22T04:31:00,2025-04-01T04:31:00,pothole,residential_street,closed,Z02,17.486725,78.501822,5,10,pothole issue reported near North Hills
CMP-001903,2025-03-22T03:33:00,2025-03-27T03:33:00,pothole,major_road,closed,Z04,17.415069,78.515027,2,5,pothole issue reported near South Market
CMP-001904,2025-03-22T21:55:00,2025-03-24T21:55:00,pothole,major_road,closed,Z06,17.413934,78.434627,3,2,pothole issue reported near Riverside
CMP-001905,2025-03-22T19:32:00,2025-03-24T19:32:00,trash,overflow_bin,closed,Z12,17.322377,78.541382,2,2,trash issue reported near Harbour Point
CMP-001906,2025-03-22T04:54:00,2025-04-04T04:54:00,water,discolored,closed,Z08,17.477653,78.404255,4,13,water issue reported near Tech Park
CMP-001907,2025-03-22T03:50:00,2025-04-06T03:50:00,noise,construction,closed,Z13,17.340619,78.589422,5,15,noise issue reported near University District
CMP-001908,2025-03-22T15:13:00,2025-03-28T15:13:00,trash,overflow_bin,closed,Z07,17.49236,78.444489,2,6,trash issue reported near Old Town
