incident_id,date,time,zone_id,latitude,longitude,severity,type,road_type,weather_condition,injuries,fatalities
INC-000915,2025-05-02,07:08,Z09,17.421161,78.494034,2,single_vehicle,highway,clear,1,0
INC-000916,2025-05-02,14:50,Z05,17.446717,78.513497,3,pedestrian,collector,fog,3,0
INC-000917,2025-05-02,14:42,Z09,17.402681,78.413521,2,cyclist,collector,rain,1,0
INC-000918,2025-05-02,20:22,Z04,17.460449,78.51897,3,single_vehicle,collector,fog,2,0
INC-000919,2025-05-02,21:14,Z04,17.461461,78.444114,2,cyclist,highway,fog,1,0
INC-000920,2025-05-03,01:43,Z05,17.497932,78.571862,3,collision,arterial,clear,0,0
INC-000921,2025-05-03,09:06,Z01,17.399412,78.456411,3,multi_vehicle,collector,fog,1,0
INC-000922,2025-05-03,05:39,Z11,17.37303,78.58972,5,cyclist,arterial,fog,2,0
INC-000923,2025-05-03,00:32,Z03,17.398046,78.436805,5,collision,collector,storm,1,1
INC-000924,2025-05-03,17:32,Z11,17.377715,78.423093,2,cyclist,local,clear,0,0
INC-000925,2025-05-03,06:12,Z05,17.418922,78.562757,3,multi_vehicle,arterial,clear,1,0
INC-000926,2025-05-03,14:37,Z09,17.376797,78.516274,2,single_vehicle,collector,clear,1,0
INC-000927,2025-05-03,15:22,Z01,17.429581,78.545527,3,multi_vehicle,highway,rain,3,0
INC-000928,2025-05-04,02:37,Z09,17.387525,78.406284,1,single_vehicle,highway,clear,0,0
INC-000929,2025-05-04,23:52,Z05,17.341387,78.482243,2,single_vehicle,arterial,clear,1,0
INC-000930,2025-05-04,13:30,Z03,17.309973,78.417171,4,collision,collector,clear,3,0
INC-000931,2025-05-04,15:46,Z01,17.391304,78.553181,4,cyclist,highway,clear,1,0
INC-000932,2025-05-04,06:43,Z03,17.494325,78.471592,5,single_vehicle,local,clear,5,0
INC-000933,2025-05-05,17:58,Z05,17.434372,78.543213,1,multi_vehicle,highway,rain,1,0
INC-000934,2025-05-05,00:44,Z01,17.382345,78.504599,4,cyclist,local,clear,1,0
INC-000935,2025-05-05,06:42,Z04,17.361207,78.518588,4,cyclist,highway,clear,3,0
INC-000936,2025-05-05,03:54,Z12,17.346094,78.438229,3,single_vehicle,collector,rain,3,0
INC-000937,2025-05-05,18:09,Z06,17.424035,78.428373,3,collision,collector,clear,2,0
INC-000938,2025-05-05,21:34,Z08,17.332989,78.532599,3,pedestrian,arterial,clear,0,0
INC-000939,2025-05-05,22:00,Z03,17.468612,78.510778,5,pedestrian,collector,rain,3,0
INC-000940,2025-05-05,11:02,Z05,17.489011,78.41726,3,multi_vehicle,highway,clear,3,0
INC-000941,2025-05-06,19:10,Z01,17.327355,78.439613,1,collision,local,clear,1,0
INC-000942,2025-05-06,07:48,Z14,17.324807,78.575586,3,single_vehicle,local,rain,3,0
INC-000943,2025-05-06,20:13,Z07,17.467906,78.570268,3,single_vehicle,highway,clear,1,0
INC-000944,2025-05-06,09:04,Z11,17.480102,78.54832,3,cyclist,arterial,clear,1,0
INC-000945,2025-05-06,04:27,Z10,17.383657,78.502096,3,single_vehicle,arterial,clear,3,0
INC-000946,2025-05-06,21:12,Z11,17.392063,78.419279,3,single_vehicle,highway,fog,3,0
INC-000947,2025-05-06,14:00,Z01,17.466541,78.595534,3,cyclist,highway,clear,1,0
INC-000948,2025-05-06,00:43,Z13,17.487731,78.570395,2,single_vehicle,highway,fog,1,0
INC-000949,2025-05-06,10:19,Z07,17.406834,78.40103,2,collision,local,clear,1,0
INC-000950,2025-05-07,17:35,Z09,17.384224,78.415443,2,cyclist,local,fog,0,0
INC-000951,2025-05-07,01:34,Z06,17.488258,78.523499,3,single_vehicle,arterial,clear,3,0
INC-000952,2025-05-07,03:47,Z12,17.323054,78.526832,4,pedestrian,highway,rain,4,0
INC-000953,2025-05-07,02:03,Z04,17.460991,78.422927,1,collision,highway,storm,1,0
INC-000954,2025-05-07,05:33,Z10,17.43888,78.438193,5,single_vehicle,local,clear,4,1
INC-000955,2025-05-07,20:41,Z02,17.314789,78.571836,4,pedestrian,highway,clear,4,0
INC-000956,2025-05-08,21:31,Z05,17.389353,78.497432,2,single_vehicle,collector,clear,1,0
INC-000957,2025-05-08,17:56,Z04,17.39797,78.528562,3,collision,highway,fog,1,0
INC-000958,2025-05-08,12:12,Z09,17.479525,78.526445,3,pedestrian,highway,rain,0,0
INC-000959,2025-05-08,12:49,Z08,17.35642,78.463047,3,collision,local,clear,1,0
INC-000960,2025-05-08,01:28,Z13,17.400744,78.465109,2,multi_vehicle,collector,clear,1,0
INC-000961,2025-05-08,02:37,Z06,17.471003,78.501846,5,collision,arterial,rain,1,0
INC-000962,2025-05-09,21:06,Z10,17.330991,78.486893,5,collision,arterial,clear,2,0
INC-000963,2025-05-09,14:43,Z13,17.41565,78.537242,2,single_vehicle,highway,clear,2,0
INC-000964,2025-05-09,13:45,Z12,17.441857,78.466407,4,cyclist,local,clear,2,0
INC-000965,2025-05-09,10:54,Z10,17.448688,78.401338,3,pedestrian,arterial,clear,3,0
INC-000966,2025-05-09,01:53,Z02,17.496353,78.580241,3,cyclist,highway,fog,1,0
INC-000967,2025-05-09,11:40,Z12,17.465885,78.57254,1,collision,arterial,clear,1,0
INC-000968,2025-05-09,15:11,Z12,17.493539,78.491562,4,pedestrian,collector,fog,1,0
INC-000969,2025-05-09,21:20,Z10,17.339896,78.498259,1,collision,collector,clear,0,0
INC-000970,2025-05-10,04:45,Z02,17.439894,78.404934,2,collision,highway,fog,2,0
INC-000971,2025-05-10,03:24,Z07,17.392911,78.540782,2,multi_vehicle,local,clear,1,0
INC-000972,2025-05-10,20:13,Z06,17.422438,78.45373,1,collision,arterial,rain,1,0
INC-000973,2025-05-10,06:04,Z03,17.378094,78.572957,2,collision,local,clear,0,0
INC-000974,2025-05-10,07:47,Z10,17.414923,78.556527,2,multi_vehicle,collector,clear,0,0
INC-000975,2025-05-10,05:24,Z03,17.356043,78.426703,3,multi_vehicle,highway,rain,2,0
INC-000976,2025-05-10,04:16,Z10,17.314556,78.415261,2,cyclist,collector,clear,1,0
INC-000977,2025-05-10,18:22,Z12,17.457778,78.496755,2,single_vehicle,arterial,clear,0,0
INC-000978,2025-05-10,23:43,Z04,17.492558,78.492619,1,collision,collector,clear,0,0
INC-000979,2025-05-10,06:28,Z14,17.41179,78.570796,2,pedestrian,collector,clear,2,0
INC-000980,2025-05-11,15:50,Z13,17.416774,78.422554,3,single_vehicle,collector,clear,1,0
INC-000981,2025-05-11,07:58,Z10,17.346587,78.400047,3,pedestrian,arterial,clear,0,0
INC-000982,2025-05-11,09:43,Z03,17.346518,78.486064,3,pedestrian,arterial,rain,1,0
INC-000983,2025-05-11,17:15,Z09,17.333262,78.464226,2,collision,local,fog,2,0
INC-000984,2025-05-11,12:43,Z02,17.347048,78.427319,3,multi_vehicle,collector,clear,3,0
INC-000985,2025-05-11,03:14,Z03,17.333595,78.483148,3,collision,local,rain,0,0
INC-000986,2025-05-11,00:51,Z08,17.38412,78.408653,4,pedestrian,highway,clear,4,0
INC-000987,2025-05-11,15:01,Z05,17.374116,78.4496,4,multi_vehicle,arterial,clear,3,0
INC-000988,2025-05-11,02:46,Z06,17.482233,78.452212,3,collision,highway,clear,2,0
INC-000989,2025-05-12,12:40,Z14,17.413824,78.408908,4,pedestrian,arterial,clear,2,0
INC-000990,2025-05-12,06:46,Z13,17.424824,78.523757,4,collision,collector,rain,1,0
INC-000991,2025-05-12,19:31,Z14,17.428,78.512517,5,pedestrian,arterial,clear,2,1
INC-000992,2025-05-12,20:13,Z13,17.34033,78.571121,3,collision,arterial,storm,1,0
INC-000993,2025-05-12,00:50,Z04,17.499241,78.507028,5,cyclist,local,clear,0,0
INC-000994,2025-05-13,20:33,Z08,17.436391,78.539645,1,cyclist,arterial,clear,0,0
INC-000995,2025-05-13,19:59,Z08,17.321037,78.536496,2,multi_vehicle,collector,rain,0,0
INC-000996,2025-05-13,20:46,Z13,17.372355,78.473033,2,cyclist,collector,clear,0,0
INC-000997,2025-05-13,21:21,Z09,17.321196,78.543377,3,multi_vehicle,arterial,clear,3,0
INC-000998,2025-05-13,01:17,Z15,17.35138,78.430422,4,pedestrian,local,rain,4,0
INC-000999,2025-05-13,18:44,Z01,17.470537,78.438743,2,single_vehicle,local,clear,0,0
INC-001000,2025-05-14,13:16,Z07,17.478278,78.472609,3,collision,highway,clear,0,0
INC-001001,2025-05-14,12:01,Z06,17.342323,78.49283,3,cyclist,arterial,clear,0,0
INC-001002,2025-05-14,02:44,Z11,17.389541,78.441152,2,collision,highway,clear,0,0
INC-001003,2025-05-14,05:19,Z05,17.451463,78.560996,4,single_vehicle,local,storm,0,0
INC-001004,2025-05-14,19:23,Z01,17.302513,78.416821,2,multi_vehicle,collector,clear,1,0
INC-001005,2025-05-15,14:44,Z01,17.302507,78.591791,2,single_vehicle,collector,clear,2,0
INC-001006,2025-05-15,17:57,Z07,17.303829,78.521298,2,pedestrian,local,clear,2,0
INC-001007,2025-05-15,15:07,Z06,17.474733,78.436552,4,multi_vehicle,highway,clear,1,0
INC-001008,2025-05-15,06:40,Z09,17.458174,78.409077,2,pedestrian,arterial,clear,2,0
INC-001009,2025-05-15,09:42,Z09,17.470214,78.472825,4,collision,highway,clear,0,0
INC-001010,2025-05-16,12:19,Z03,17.481177,78.583458,4,pedestrian,highway,rain,0,0
INC-001011,2025-05-16,03:11,Z03,17.450604,78.404769,3,single_vehicle,arterial,clear,2,0
INC-001012,2025-05-16,17:24,Z03,17.366631,78.522484,4,pedestrian,collector,rain,1,0
INC-001013,2025-05-16,13:32,Z03,17.365054,78.412377,5,single_vehicle,local,fog,5,0
INC-001014,2025-05-16,08:54,Z04,17.373617,78.416112,1,multi_vehicle,highway,clear,1,0
INC-001015,2025-05-16,07:10,Z08,17.454036,78.431159,3,collision,collector,rain,1,0
INC-001016,2025-05-16,10:21,Z02,17.431869,78.460246,2,collision,local,clear,0,0
INC-001017,2025-05-16,08:51,Z13,17.385117,78.433446,1,collision,arterial,clear,0,0
INC-001018,2025-05-16,11:32,Z11,17.48103,78.535669,1,multi_vehicle,local,rain,1,0
INC-001019,2025-05-16,06:52,Z02,17.345269,78.498126,3,single_vehicle,highway,rain,2,0
INC-001020,2025-05-17,12:42,Z02,17.492283,78.432257,3,collision,arterial,rain,3,0
INC-001021,2025-05-17,04:34,Z05,17.312039,78.474732,4,cyclist,highway,fog,1,0
INC-001022,2025-05-17,14:54,Z02,17.364944,78.491926,2,cyclist,collector,fog,1,0
INC-001023,2025-05-17,14:41,Z01,17.391739,78.525217,2,single_vehicle,highway,clear,2,0
INC-001024,2025-05-17,23:10,Z04,17.372059,78.402237,2,pedestrian,collector,clear,1,0
INC-001025,2025-05-17,00:51,Z03,17.431356,78.400305,4,single_vehicle,collector,clear,3,0
INC-001026,2025-05-18,00:32,Z02,17.412223,78.562066,3,cyclist,local,clear,3,0
INC-001027,2025-05-18,12:43,Z04,17.396174,78.588502,2,collision,collector,rain,0,0
INC-001028,2025-05-18,16:09,Z03,17.306373,78.548113,2,cyclist,arterial,clear,1,0
INC-001029,2025-05-18,15:47,Z14,17.399093,78.540996,4,cyclist,local,clear,2,0
INC-001030,2025-05-18,05:31,Z08,17.324322,78.553565,1,collision,arterial,rain,1,0
INC-001031,2025-05-18,09:12,Z14,17.409311,78.490232,3,single_vehicle,highway,rain,2,0
INC-001032,2025-05-18,08:34,Z05,17.332098,78.475582,1,multi_vehicle,local,clear,1,0
INC-001033,2025-05-19,00:09,Z12,17.336311,78.52555,3,collision,highway,clear,1,0
INC-001034,2025-05-19,02:26,Z06,17.375813,78.535739,1,multi_vehicle,collector,clear,1,0
INC-001035,2025-05-19,09:04,Z12,17.397622,78.401349,2,pedestrian,collector,clear,2,0
INC-001036,2025-05-19,02:59,Z13,17.46115,78.544199,3,cyclist,arterial,storm,0,0
INC-001037,2025-05-19,21:47,Z08,17.329865,78.517667,3,collision,arterial,clear,1,0
INC-001038,2025-05-19,21:08,Z04,17.49568,78.557837,3,single_vehicle,arterial,clear,1,0
INC-001039,2025-05-19,01:02,Z07,17.349747,78.537053,2,multi_vehicle,arterial,clear,2,0
INC-001040,2025-05-19,11:18,Z02,17.325021,78.460838,2,collision,highway,fog,2,0
INC-001041,2025-05-19,04:50,Z07,17.423586,78.593927,3,single_vehicle,highway,clear,3,0
INC-001042,2025-05-20,01:02,Z04,17.400616,78.555406,4,cyclist,arterial,clear,2,0
INC-001043,2025-05-20,15:23,Z11,17.335874,78.4653,2,multi_vehicle,highway,clear,0,0
INC-001044,2025-05-20,06:04,Z11,17.30378,78.437481,4,pedestrian,local,clear,0,0
INC-001045,2025-05-20,00:26,Z02,17.346425,78.460009,2,collision,local,clear,2,0
INC-001046,2025-05-20,07:49,Z07,17.370034,78.498981,4,collision,highway,rain,3,0
INC-001047,2025-05-20,19:12,Z13,17.413971,78.52863,4,single_vehicle,local,clear,2,0
INC-001048,2025-05-20,15:21,Z01,17.49004,78.447963,5,pedestrian,arterial,rain,5,0
INC-001049,2025-05-20,01:23,Z11,17.452179,78.574092,4,pedestrian,collector,clear,0,0
INC-001050,2025-05-20,06:22,Z08,17.317628,78.511362,3,cyclist,collector,clear,2,0
INC-001051,2025-05-21,20:38,Z08,17.422526,78.482913,2,multi_vehicle,collector,clear,0,0
INC-001052,2025-05-21,20:35,Z01,17.404761,78.487105,3,collision,collector,fog,1,0
INC-001053,2025-05-21,18:59,Z13,17.403226,78.530959,2,multi_vehicle,collector,storm,1,0
INC-001054,2025-05-21,05:18,Z12,17.346314,78.508165,5,multi_vehicle,collector,clear,3,1
INC-001055,2025-05-21,13:23,Z11,17.427627,78.405416,2,multi_vehicle,highway,rain,1,0
INC-001056,2025-05-21,16:47,Z07,17.341977,78.598003,3,pedestrian,collector,storm,1,0
INC-001057,2025-05-21,10:50,Z12,17.437966,78.551247,2,multi_vehicle,arterial,clear,0,0
INC-001058,2025-05-21,15:49,Z04,17.478495,78.59788,5,cyclist,collector,rain,5,0
INC-001059,2025-05-21,04:32,Z15,17.316031,78.525271,4,collision,arterial,rain,4,0
INC-001060,2025-05-21,05:45,Z11,17.436972,78.41831,4,multi_vehicle,collector,clear,1,0
INC-001061,2025-05-22,20:48,Z03,17.393465,78.437325,3,collision,arterial,rain,0,0
INC-001062,2025-05-22,15:32,Z14,17.436199,78.539698,3,multi_vehicle,local,storm,2,0
INC-001063,2025-05-22,02:31,Z14,17.439738,78.525006,3,multi_vehicle,local,clear,1,0
INC-001064,2025-05-22,05:55,Z06,17.484131,78.560734,3,collision,arterial,clear,0,0
INC-001065,2025-05-22,13:27,Z11,17.440247,78.526625,1,pedestrian,arterial,clear,1,0
INC-001066,2025-05-22,06:10,Z05,17.399101,78.509474,3,collision,local,rain,1,0
INC-001067,2025-05-22,02:15,Z15,17.41306,78.532626,4,single_vehicle,local,storm,2,0
INC-001068,2025-05-22,10:27,Z04,17.321554,78.514506,1,collision,local,storm,1,0
INC-001069,2025-05-22,03:04,Z01,17.331532,78.565436,2,multi_vehicle,collector,clear,0,0
INC-001070,2025-05-22,02:40,Z04,17.497623,78.499567,2,cyclist,collector,clear,2,0
INC-001071,2025-05-23,12:49,Z08,17.44819,78.545835,2,collision,highway,fog,1,0
INC-001072,2025-05-23,17:58,Z13,17.448282,78.533649,1,cyclist,local,clear,0,0
INC-001073,2025-05-23,14:44,Z05,17.303239,78.4206,3,single_vehicle,arterial,clear,2,0
INC-001074,2025-05-23,14:45,Z11,17.408361,78.447866,4,cyclist,highway,clear,1,0
INC-001075,2025-05-23,05:22,Z05,17.38687,78.587142,4,pedestrian,local,fog,1,0
INC-001076,2025-05-23,06:59,Z05,17.461438,78.518591,3,multi_vehicle,arterial,rain,3,0
INC-001077,2025-05-23,17:43,Z01,17.474523,78.41027,2,multi_vehicle,highway,clear,1,0
INC-001078,2025-05-23,13:03,Z04,17.331517,78.498232,2,multi_vehicle,highway,clear,0,0
INC-001079,2025-05-23,07:05,Z10,17.432965,78.45455,3,collision,collector,clear,1,0
INC-001080,2025-05-24,06:32,Z07,17.469939,78.435624,5,single_vehicle,collector,rain,1,1
INC-001081,2025-05-24,17:00,Z08,17.416832,78.460777,4,multi_vehicle,local,storm,4,0
INC-001082,2025-05-24,18:35,Z09,17.424903,78.492075,4,cyclist,collector,clear,4,0
INC-001083,2025-05-24,08:17,Z12,17.303736,78.483458,2,multi_vehicle,highway,rain,1,0
INC-001084,2025-05-24,11:23,Z09,17.459671,78.580734,2,multi_vehicle,local,rain,2,0
INC-001085,2025-05-24,18:59,Z05,17.304728,78.401979,1,single_vehicle,local,rain,1,0
INC-001086,2025-05-24,11:27,Z13,17.374521,78.53605,2,cyclist,collector,rain,0,0
INC-001087,2025-05-25,07:47,Z09,17.324708,78.533954,4,collision,local,clear,1,0
INC-001088,2025-05-25,15:28,Z01,17.431722,78.56274,2,multi_vehicle,highway,rain,0,0
INC-001089,2025-05-25,08:03,Z07,17.479544,78.496974,3,collision,arterial,clear,2,0
INC-001090,2025-05-25,22:09,Z14,17.376457,78.43108,4,pedestrian,collector,clear,0,0
INC-001091,2025-05-25,20:30,Z08,17.398502,78.484668,2,multi_vehicle,arterial,storm,0,0
INC-001092,2025-05-26,10:34,Z11,17.433017,78.524537,4,multi_vehicle,local,rain,2,0
INC-001093,2025-05-26,00:25,Z15,17.459261,78.494671,5,cyclist,local,clear,0,0
INC-001094,2025-05-26,03:58,Z12,17.440062,78.463614,3,cyclist,arterial,clear,1,0
INC-001095,2025-05-26,14:49,Z01,17.448131,78.598095,4,multi_vehicle,highway,clear,0,0
INC-001096,2025-05-26,13:03,Z01,17.350369,78.506272,3,cyclist,highway,fog,1,0
INC-001097,2025-05-26,11:36,Z09,17.411099,78.523124,2,multi_vehicle,local,clear,1,0
INC-001098,2025-05-26,02:57,Z06,17.390942,78.515792,5,pedestrian,arterial,clear,4,1
INC-001099,2025-05-27,18:52,Z03,17.32756,78.501597,2,cyclist,local,clear,0,0
INC-001100,2025-05-27,05:39,Z04,17.457108,78.526121,5,pedestrian,local,clear,3,1
INC-001101,2025-05-27,21:52,Z14,17.460115,78.51892,3,cyclist,collector,clear,2,0
INC-001102,2025-05-27,02:48,Z13,17.325497,78.419343,2,pedestrian,local,clear,1,0
INC-001103,2025-05-27,12:40,Z03,17.377342,78.503783,4,collision,arterial,storm,0,0
INC-001104,2025-05-27,06:01,Z11,17.485227,78.504118,3,pedestrian,highway,clear,2,0
INC-001105,2025-05-27,13:52,Z03,17.420879,78.501318,4,cyclist,highway,clear,1,0
INC-001106,2025-05-27,06:31,Z07,17.448768,78.50575,2,collision,collector,clear,1,0
INC-001107,2025-05-28,09:10,Z13,17.399322,78.508215,2,collision,local,clear,2,0
INC-001108,2025-05-28,21:47,Z11,17.480689,78.458227,3,collision,collector,rain,1,0
INC-001109,2025-05-28,17:09,Z04,17.321979,78.525143,3,single_vehicle,collector,clear,3,0
INC-001110,2025-05-28,04:57,Z02,17.370354,78.420613,2,cyclist,arterial,rain,1,0
INC-001111,2025-05-28,17:45,Z14,17.441441,78.499969,3,cyclist,arterial,clear,0,0
INC-001112,2025-05-28,07:18,Z13,17.463547,78.561097,3,collision,local,rain,2,0
INC-001113,2025-05-28,22:08,Z15,17.413132,78.509689,3,single_vehicle,arterial,clear,3,0
INC-001114,2025-05-28,12:48,Z15,17.330012,78.493359,4,multi_vehicle,collector,clear,3,0
INC-001115,2025-05-28,04:10,Z13,17.347131,78.523674,3,single_vehicle,collector,storm,1,0
INC-001116,2025-05-28,02:06,Z02,17.491508,78.536631,1,single_vehicle,highway,rain,1,0
INC-001117,2025-05-29,12:51,Z11,17.332761,78.461284,5,pedestrian,arterial,clear,5,0
INC-001118,2025-05-29,13:21,Z08,17.419274,78.556536,3,single_vehicle,local,rain,2,0
INC-001119,2025-05-29,16:53,Z09,17.446647,78.467359,4,pedestrian,highway,clear,4,0
INC-001120,2025-05-29,03:06,Z12,17.405905,78.455726,2,single_vehicle,highway,fog,0,0
INC-001121,2025-05-29,23:02,Z09,17.402325,78.593819,3,pedestrian,arterial,clear,2,0
INC-001122,2025-05-29,14:10,Z05,17.36614,78.582959,3,cyclist,highway,clear,3,0
INC-001123,2025-05-29,13:20,Z15,17.481044,78.549565,4,pedestrian,arterial,clear,1,0
INC-001124,2025-05-29,15:03,Z13,17.437697,78.533636,4,single_vehicle,arterial,clear,4,0
INC-001125,2025-05-29,22:56,Z01,17.414787,78.462124,5,pedestrian,local,clear,5,0
INC-001126,2025-05-30,01:57,Z03,17.373969,78.474137,1,single_vehicle,collector,rain,1,0
INC-001127,2025-05-30,17:01,Z05,17.417282,78.490844,3,pedestrian,collector,clear,1,0
INC-001128,2025-05-30,20:40,Z15,17.431865,78.432501,2,cyclist,highway,fog,2,0
INC-001129,2025-05-30,23:56,Z04,17.403379,78.525712,5,multi_vehicle,highway,rain,1,1
INC-001130,2025-05-30,03:37,Z09,17.340284,78.523427,2,single_vehicle,collector,rain,0,0
INC-001131,2025-05-30,02:08,Z12,17.437565,78.467895,1,collision,collector,rain,1,0
INC-001132,2025-05-30,22:50,Z06,17.442659,78.529413,3,multi_vehicle,collector,rain,1,0
INC-001133,2025-05-30,18:16,Z10,17.472678,78.558553,2,collision,collector,clear,0,0
INC-001134,2025-05-30,18:53,Z11,17.400437,78.433632,4,pedestrian,arterial,clear,0,0
INC-001135,2025-05-30,13:21,Z06,17.3626,78.598503,3,collision,collector,rain,1,0
INC-001136,2025-05-31,04:30,Z15,17.497046,78.501325,2,multi_vehicle,arterial,storm,2,0
INC-001137,2025-05-31,14:09,Z06,17.465352,78.556014,4,single_vehicle,highway,fog,1,0
INC-001138,2025-05-31,13:04,Z07,17.301948,78.479496,2,cyclist,highway,fog,0,0
INC-001139,2025-05-31,00:47,Z11,17.450821,78.514603,3,cyclist,collector,clear,2,0
INC-001140,2025-05-31,07:16,Z10,17.312767,78.402301,1,cyclist,arterial,rain,0,0
INC-001141,2025-05-31,20:58,Z14,17.478095,78.482143,1,single_vehicle,highway,clear,0,0
INC-001142,2025-05-31,13:04,Z15,17.303447,78.529834,2,cyclist,collector,clear,2,0
INC-001143,2025-05-31,17:33,Z13,17.440041,78.518161,1,multi_vehicle,local,clear,0,0
INC-001144,2025-05-31,22:30,Z11,17.443835,78.574865,4,pedestrian,collector,rain,2,0
INC-001145,2025-05-31,06:24,Z09,17.477509,78.447088,4,multi_vehicle,arterial,clear,2,0
INC-001146,2025-06-01,13:48,Z02,17.359125,78.583489,4,collision,arterial,clear,2,0
INC-001147,2025-06-01,20:04,Z03,17.325212,78.450645,5,multi_vehicle,collector,clear,2,1
INC-001148,2025-06-01,20:56,Z05,17.493048,78.577148,1,collision,collector,clear,1,0
INC-001149,2025-06-01,02:33,Z07,17.330171,78.433546,3,pedestrian,collector,clear,3,0
INC-001150,2025-06-01,06:46,Z11,17.345674,78.519834,2,collision,highway,clear,1,0
INC-001151,2025-06-01,17:07,Z02,17.46409,78.400106,2,pedestrian,collector,clear,0,0
INC-001152,2025-06-01,00:30,Z13,17.422863,78.549923,3,single_vehicle,highway,rain,3,0
INC-001153,2025-06-01,04:46,Z10,17.405147,78.506383,4,pedestrian,local,clear,0,0
INC-001154,2025-06-02,01:45,Z07,17.366389,78.588661,2,multi_vehicle,local,storm,1,0
INC-001155,2025-06-02,00:12,Z07,17.377182,78.541966,3,pedestrian,collector,fog,2,0
INC-001156,2025-06-02,12:54,Z03,17.337956,78.529918,3,pedestrian,collector,clear,0,0
INC-001157,2025-06-02,20:19,Z01,17.414079,78.430445,5,pedestrian,collector,clear,1,0
INC-001158,2025-06-02,05:28,Z13,17.32981,78.44088,2,single_vehicle,highway,storm,0,0
INC-001159,2025-06-02,05:35,Z04,17.478162,78.536525,2,cyclist,local,rain,0,0
INC-001160,2025-06-02,17:04,Z03,17.395015,78.40412,5,collision,local,rain,0,0
INC-001161,2025-06-02,02:27,Z03,17.408297,78.496047,5,collision,collector,storm,5,0
INC-001162,2025-06-03,11:57,Z09,17.481773,78.480243,2,single_vehicle,highway,storm,2,0
INC-001163,2025-06-03,12:00,Z13,17.343833,78.528688,3,pedestrian,arterial,clear,0,0
